job_link,job_skills
https://www.linkedin.com/jobs/view/shift-lead-at-equator-coffees-3800449530,"Customer Service, Retail Experience, Coffee Experience, Knowledge of Specialty Coffee, Food Safety, Team Leadership, Cash Handling, Inventory Control, High School Diploma or GED, Food Handler Card, Ability to work early mornings evenings weekends and holidays."
https://www.linkedin.com/jobs/view/assistant-manager-merchandising-irvine-spectrum-center-at-old-navy-3797385623,"Leadership, Communication, Time Management, Prioritization, Travel, Feedback, Problem Solving, Analysis, Customer Service, Sales, Merchandising, Recruiting, Hiring, Training, Team Building, Performance Management, Strategy, Execution, Metrics, Reporting, Diversity, Inclusion"
https://www.linkedin.com/jobs/view/mechanic-installations-assembly-at-wausau-equipment-company-inc-3798255678,"Heavy Equipment Installation, Heavy Truck Installation, Construction Equipment Installation, Equipment Repair, Equipment Maintenance, Blueprint Reading, Assembly Instructions, Electrical Principles, Hydraulics, Hand Tools, Power Tools, Measuring Devices, Overhead Crane Operation, Verbal Communication, Written Communication, Personal Protective Equipment, Overtime Work, Weekend Work, GED, Heavy Assembly Experience, Manufacturing Production Experience"
https://www.linkedin.com/jobs/view/earn-up-to-%241-500-week-fix-cars-as-a-mobile-mechanic-at-yourmechanic-acquired-3787725311,"Automotive repair, Automotive technician, Auto mechanic, ASE certifications, Technical school, Valid driver's license, Clean background, Reliable transportation, Basic automotive tools, Customer service, Communication skills, Problemsolving skills, Time management, Independent contractor"
https://www.linkedin.com/jobs/view/biochemist-ii-at-aegis-sciences-corporation-3787496105,"ELISA, EIA, Colorimetry, Specimen aliquoting, Batch creation, Specimen validity review, Screening data verification, Instrument operation, Troubleshooting, Maintenance, Barcodes, Chain of Custody procedures, Reference materials, Calibrators, Controls, QC material preparation, Instrument records maintenance, Reagent records maintenance, QC records maintenance, Standard Operating Procedures, Regulatory requirements, Instrumentation data review, Results verification, LIMS system posting, Batch data documentation, Automated delivery of batch sequences, AMR verification, Instrument comparability studies, Safety procedures, Quality procedures, Low stock notification, Needed supplies notification, Instrument/equipment issues notification, Inside Sales collaboration, Data Entry collaboration, Timely testing, Basic accessioning techniques, CAPA teams, Improvement projects, Data collection, Leadership, Knowledge sharing, Skill sharing, Professional communication, Respectful communication, Clean workspace, Medical Laboratory Technology degree, Medical Technology degree, Related field degree, Medical Technology Licensure, Clinical Laboratory Scientist Licensure, Medical Laboratory Technician Licensure, ASCP certification, AMT MLT/MT certification"
https://uk.linkedin.com/jobs/view/fundraiser-at-laetus-education-private-limited-3804010820,"Communication skills, Customer service, Sales, Public interaction, Fundraising, Field sales, Full UK driving license, Vehicle access, Team work, Ability to work in all weather conditions, Passion for charity work, Ability to work Saturdays"
https://www.linkedin.com/jobs/view/shift-lead-el-dorado-hills-at-peet-s-coffee-3779281720,"Supervisor, Shift Lead, Customer Service, Leadership, Communication, Problem Solving, Time Management, Delegation, Physical Tasks, Medical Insurance, Dental Insurance, Vision Insurance, 401(k) Plan, Paid Vacation, Flexible Schedule, Free Coffee, Fresh Baked Goods, Employee Discount, Growth Opportunities, Advancement Opportunities, Barista, Retail Associate, Kitchen Manager, Full Service, Casual Full Service, Assistant Manager, Assistant General Manager, General Manager, Managers, Restaurant Managers, Restaurants, Restaurant, Casual Quick Serve, Catering, Shift Manager, QSR, Quick Serve, Coffee, Barista, Cash Handling"
https://www.linkedin.com/jobs/view/recreation-series-recreation-leader-i-ii-iii-recreation-program-specialist-at-city-of-glendale-ca-3655343350,"First aid practices, Organizing and instructing recreational programs, Coaching youth sports and fitness, Dealing with public officials, Operating and maintaining equipment, Planning and organizing assignments, Providing customer service, Communicating effectively in English, Fostering teamwork, Handling cash responsibly, Leading coaching and motivating participants, Providing clear work instruction, Supervising and taking responsibility for children, Coordinating developing coaching and supervising activities, Scheduling and coordinating park activities, Estimating supplies and ensuring purchase, Handling complaints, Educating and instructing program participants, Training and supervising recreation leaders, Participating in fundraising, Maintaining a safe working environment, California Class C Driver's License, CPR certification, Exceptional customer service skills, Oral interview"
https://www.linkedin.com/jobs/view/fine-dining-restaurant-manager-at-goodwin-recruiting-3755186963,"Leadership, Communication, Organization, Hospitality, Service, Mentoring, Coaching, Development, Staffing, Payroll, Scheduling, Reservations, Integrity, Honesty, Culture, Values, Food safety, Cleanliness, Micros, Paycor, HotSchedules, FullService Restaurant, Upscale Dining, Scratch Kitchens, Labor Controls, Competitive Salary, Medical, Dental, Vision, PTO, 401k, Flexible Work Hours, Advancement Opportunities, Training, Education, R&D"
https://www.linkedin.com/jobs/view/hr-business-partner-at-eastman-3800427425,"Strategic workforce planning, Talent management, HR policies and regulations, Workforce laws, Crossgroup collaboration, Communication, Negotiation, Interpersonal skills, Systems thinking, Data analysis, HR data manipulation, HR laws, EEOC guidelines, FLSA, ADA, Labor laws, Microsoft Office Products, Excel, Word, PowerPoint, Organization Design, Expatriate Administration, Compensation, Benefits"
https://www.linkedin.com/jobs/view/avp-claims-relationship-management-at-jobs-via-efinancialcareers-3802939245,"Sales, Relationship management, Strategic planning, Portfolio analysis, Communication, Trustbuilding, Leadership, Coaching, Budgeting, Customer service, Insurance, Strategic professional relationship management, Management, Increasing levels of responsibility, Principles and processes for providing customer service includes customer needs assessment meeting quality standards for services and evaluation of customer satisfaction, Products and concepts relating to the insurance industry, Principles and methods for showing promoting and selling products or services; sales techniques and sales control systems, Events affecting the industry including understanding of competition and the marketplace"
https://www.linkedin.com/jobs/view/customer-service-rep-2nd-shift-at-id-logistics-us-3783488030,"Customer service, Processing orders, Handling complaints, Shipping and receiving, Billing and invoicing, Effective communication, Interpersonal skills, Verbal communication, Written communication, Experience and education, High School Diploma or GED, Microsoft Office Suite, Data entry"
https://www.linkedin.com/jobs/view/respiratory-care-practitioner-ii-at-university-of-maryland-medical-system-3797376113,"Respiratory Care, Therapeutic procedures, Technical procedures, Respiratory Care theory, Respiratory Care practice, BCLS certification, ACLS certification, PALS certification, Independent judgment, Knowledge, Critical thinking skills, Problemsolving skills, Teamwork, Communication skills, Compassion, Empathy, Professionalism, Attention to detail, Ability to work independently and as part of a team, Ability to work in a fastpaced environment, Ability to handle stress, Ability to work with a diverse population of patients"
https://www.linkedin.com/jobs/view/project-architect-at-oregon-employment-department-3800853800,"Project Architect/Designer, Design solutions, Site planning, Master planning, Client contact, General Contractor contact, Project meetings and presentations, Consultant coordination, Construction documents & specifications, Presentation graphics, 3D renderings, LEED, Earth Advantage, Code compliance, Publicly funded project administration, Permits and approvals, Construction bid solicitation and review, Construction administration, Site visits, Field reports, Architecture degree, Architecture license, Revit, NCARB, AIA, LEED, Earth Advantage Project Trustee, Personable, Strong design skills, Graphics skills, Rendering skills, Design detailing, Construction methods, Specifications, Team focused approach, Passion for work"
https://www.linkedin.com/jobs/view/purchasing-assistant-at-sunny-health-and-fitness-3787910886,"Product life cycle management, QA, Testing, Data entry, Project management, Problem solving, Communication, International collaboration, Quality control, Analytical skills, Time management, Interpersonal skills, Physical strength, Microsoft Office Suite, Mandarin (preferred), Bachelor's degree (preferred), 2+ years of relevant experience, Team player"
https://www.linkedin.com/jobs/view/lead-claims-specialist-reinsurance-at-jobs-via-efinancialcareers-3775285257,"Reinsurance Claims Auditing, Claims Service, Reinsurance Claims Management, Claims Investigation, Insurance and Reinsurance Contract Interpretation, Large Loss Reporting, Claims Resolution, Coverage Issues Collaboration, Claims Reserve Review, Claims Collaboration, Complex Claims Handling, Claims Best Practices, Customer Care and Satisfaction, Vendor Relationship Management, Budget Management, Financial and Business Acumen, Multiple Projects Management, Investigation Documentation, Logic and Reasoning, Negotiation Strategies, Internal and External Relationship Building, Performance Improvement Coaching, Constructive Working Relationships, Communication and Persuasion skills, Reinsurance Claims Portfolio Experience, Insurance Policy and Contract Knowledge, Business and Management Principles Knowledge, Bachelor's Degree, 7 years Relevant Experience, Legal and Technical Knowledge, Advanced Working Knowledge of Trends and Technology, General Office Skills, Reasonable Accommodations for Individuals with Disabilities, Hybrid Work Arrangements, Competitive 401(k) Contribution, PaidTime Off Program, PaidFamily and CareGiver Leaves, Annual Discretionary Bonus Plan, Equal Employment Opportunity"
https://www.linkedin.com/jobs/view/host-server-assistant-at-out-west-restaurant-group-3774236676,"Communication, Problem solving, Teamwork, Customer service, Food and beverage knowledge, Responsible Beverage Service Certification, Ability to lift and move up to 30 lbs., Ability to walk stand or bend for long periods, Ability to speak clearly and listen attentively, Ability to read and follow written and verbal instructions, Ability to apply common sense understanding to carry out instructions, Ability to understand policies and procedures and to follow them"
https://www.linkedin.com/jobs/view/assistant-biologist-at-grifols-3799373848,"GMP laboratory, Plasma analysis, Sample preparation, Reagent preparation, Testing, Result calculation, Quality control, Assay validation, Method transfer, Reagent qualification, Control qualification, Laboratory maintenance, Bioburden testing, Endotoxin testing, Inprocess product samples, Raw materials, Plasma production processes, Environmental monitoring, GLP/GMP laboratory, Microbiology, Biology, General biology, Laboratory work, Medical technology, Clinical laboratory science, Protective eyewear, Garments, Gloves, Color perception, Near vision"
https://uk.linkedin.com/jobs/view/customer-service-advisor-at-1-tech-staffing-ltd-3801029230,"Customer service, Communication skills, Problemsolving skills, Teamwork, Collaboration, CRM software, Customer service tools, Product knowledge, Multitasking, Prioritization"
https://uk.linkedin.com/jobs/view/assistant-buyer-at-shoalter-automation-limited-3768707587,"Purchasing, Vendor management, Market dynamics, Negotiation, Networking, Vendor management software, Data analysis, Decision making, Leadership, Supply chain management, Logistics, Business administration"
https://au.linkedin.com/jobs/view/employee-relations-manager-at-consolidated-power-projects-australia-pty-ltd-3802518188,"Human Resources, Industrial Relations Management, Employment Law, Enterprise Agreements, Collective Bargaining, Union Liaison, SubContractor IR Management, Workplace and Employment Dispute Processes, Gathering and Analyzing Information, DecisionMaking"
https://www.linkedin.com/jobs/view/part-time-deli-bakery-clerk-at-harris-teeter-3801443537,"Interpersonal skills, Customer service, Food preparation, Sales ability, Cleaning, Stocking, English language, Basic math, Commonsense understanding, Food sanitation, Safety, Food safety, Product knowledge"
https://www.linkedin.com/jobs/view/cdl-class-a-or-b-drivers-at-the-hatch-group-inc-3787921531,"Dump Truck Operation, CDL Class A or B, DOT Physical Card, Equipment Operation, Asphalt Paving, Asphalt Rolling, FrontEnd Loading, Excavation, Grading, Compacting, Physical Fitness, Lifting, Communication, Teamwork, OSHA10 Certification, Drug Test, Physical Exam, Outdoor Work, Varying Weather Conditions"
https://www.linkedin.com/jobs/view/slitter-operator-at-engineered-materials-solutions-llc-wickeder-group-3799482726,"Slitting Machine Operation, Material Processing, Material Inspection, Setups, Maintenance, Equipment Operation, Thickness Measurement, Width Measurement, Burr Measurement, Surface Quality Measurement, Data Entry, Reading and Following Instructions, Measuring Instruments, Housekeeping, Forktruck Operation, Overhead Crane Operation, Hoist Systems, PPE Usage, High School Diploma, English Proficiency, Shop Math, Experience with Related Equipment, Heavy Lifting, Standing for Long Periods, Manufacturing Environment"
https://au.linkedin.com/jobs/view/quality-compliance-officer-at-ahrens-3793569159,"Quality and WHS practices, AS/ISO certifications and procedures, Internal / Lead Auditor training ICAM Investigation training, Effective written and oral communication skills, Intermediate computer skills (Microsoft Word Outlook Excel), Ability to travel to project sites and Ahrens Divisions, Current driver's license, Quality WHS Environment Industrial/Manufacturing/Construction experience, Sound knowledge of systems procedures and document control principles, Business and management principles, Employee Assistance Program, Discounts to corporate partners, Paid parental leave entitlements, Employee Donation Scheme, Career progression opportunities, Friday afternoon team bonding"
https://www.linkedin.com/jobs/view/automotive-mechanic-at-monro-inc-3675083517,"Automotive Repair, Brakes, Suspension, Tire Installation, Automotive Maintenance, Ability to Work with Hands Overhead, Ability to Stand for Long Periods, Lifting Ability of 50 Lbs, Guest and Team Focused Mindset, Automotive Technician State Inspector's License, ASE Automotive Certification, Automotive Technical School Certificate, Health Insurance, Dental Insurance, 401K Retirement Plan with Company Match, Paid Vacation, Paid Holidays, Employee Discounts, Career Development, Monro University Training Platform"
https://uk.linkedin.com/jobs/view/assistant-buyer-at-rhr-3779285471,"Fashion, Buying, Liaising with suppliers, Managing critical path, Reviewing samples, Monitoring market trends, Attention to detail"
https://www.linkedin.com/jobs/view/assistant-buyer-hybrid-3-days-remote-2-days-in-office-at-jacent-3787723834,"Merchandising, Excel, Retail Math, Product Selection, Visual Space Planning, Planograms, Inventory Productivity, Vendor Profitability, Price Changes, Item Maintenance, Item Setup, Communication, Followthrough, Project Management, Deadline Adherence, Data Analysis, Problem Solving, Team Player, Learning Agile, Bachelor's Degree, MS Office, Sisense, NetSuite, Product Knowledge, Vendor Management, Customer Analysis, Trend Analysis, Competition Analysis, Micromerchandising, Replenishment, Account Management, Portfolio Management, Assortment Planning, Sales Analysis, Retail Psychology"
https://www.linkedin.com/jobs/view/service-advisor-specialist-at-staffing-resources-3797057634,"Customer Service, Automotive Repair, Vehicle Inspection, Test Drives, Repair Orders, Reynolds & Reynolds System, Estimates, Customer Relations, Towing, Warranty, Service Contracts, Costing, Labor, Vehicle Records, Job Knowledge, Product Knowledge, Communication"
https://uk.linkedin.com/jobs/view/principal-naval-architect-at-matchtech-3761908251,"Naval Architecture, Hydrostatic Calculations, Stability Calculations, Damage Control, Watertight Integrity, Resistance Calculations, Speed Calculations, Hull Form Development, Towing Tank Tests, Weight Budget Control, Ship Launching Calculations, Structural Calculations, FEM Analysis, CFD Analysis, Noise/Vibration Calculations, Evacuation Analysis, Cargo Loading, Product Definition, Technical Specifications, Shipbuilding Drawings, Lessons Learned, Work Methods, Test and Commissioning, FMEAs, HAZIDs, Leadership, New Developments, Process Rectification, Artificial Intelligence, Machine Learning, NetZero Policy, Renewables, Green Energy Systems, ERM Adaptation, Team Player, Multitasking, Leadership, Management, Communication, Collaboration"
https://www.linkedin.com/jobs/view/customer-service-representative-at-family-dollar-3710206273,"Customer service, Retail operations, POS systems, Stocking, Inventory management, Problem solving, Decision making, Communication, Organization, Teamwork, Physical strength, Ability to work flexible hours, High school diploma or equivalent, Experience in retail or customer service, Ability to lift up to 40 lbs. frequently and up to 55 lbs. occasionally"
https://www.linkedin.com/jobs/view/commercial-attorney-at-specialized-talent-solutions-llc-3790593171,"Commercial Litigation, Contract Law, Real Estate Law, Construction Law, Vendor/Supplier Agreements, JD from a Top Tier Law School, Business Sense, Undergraduate Business Degree, Entrepreneurial Background"
https://www.linkedin.com/jobs/view/hurley-kissimmee-seasonal-associate-part-time-at-hurley-3681090577,"Customer service, Sales, Retail standards, Product expertise, Restocking, Merchandising, Communication, Teamwork, Time management, Physical requirements, High school diploma or equivalent, Work experience, English proficiency, Courteous attitude"
https://www.linkedin.com/jobs/view/roofing-inspector-cap-government-broward-bcps-at-bureau-veritas-north-america-3789371335,"Commercial Roofing Inspection, Construction, Florida Building Code, Building Plan Review, Building Inspection, State of Florida Commercial Roofing Inspector License, State of Florida Building Inspector License, State of Florida Plan Reviewer License, State of Florida Standard Inspector License (BN), State of Florida Plans Examiner License (PX), State of Florida Registered Architect (RA), State of Florida Registered Professional Engineer (PE), State of Florida General Contractor License (GC), Structural Engineering, Building Systems, Building Codes, Blueprints, Architectural Drawings, Civil Engineering, HVAC, Electrical Systems, Plumbing Systems, Building Permits, Municipal Building Permits, Communication Skills, Problem Solving, Conflict Resolution"
https://www.linkedin.com/jobs/view/customer-service-technical-specialist-dental-lab-at-express-employment-professionals-meriden-3803250087,"Computer skills, Microsoft Office (Outlook Word Excel), Communication skills, Customer service skills, Attention to detail, Dental lab experience, Dental assisting experience, Dental implant knowledge, Direct dental customer service experience"
https://www.linkedin.com/jobs/view/analytical-chemist-iowa-city-iowa-at-bureau-veritas-group-3796594358,"Analytical Chemistry, GC, HPLC, Atomic Absorption (AA), Microsoft Office Suite, Method Validation, SOPs, CAPA, DIR/OOS documentation, Data Management, Time Management, Teamwork, Problem Solving, Communication, Interpersonal Skills, FDA regulations, cGMP, Instrumentation, Methodology, Quality Control, Quantitative Analysis, Gravimetric Analysis, Qualitative Analysis, Physical Testing, Titration, Chromatography, Spectroscopy, Laboratory Maintenance, Laboratory Safety, Consumer Products, Pharmaceuticals, Personal Care"
https://ca.linkedin.com/jobs/view/registered-nurse-birthing-unit-2024-7096-at-sunnybrook-3799821427,"Patient assessment, Intervention, Education, Patient advocacy, Discharge planning, Bereavement counselling, Scrubbing, Circulating, Collaboration, Familycentred maternity care, Evidencebased practice, Breastfeeding skills, CPR Certification, NRP, Fetal monitoring, Vaginal exams, Interprofessional collaboration, Personcentred care"
https://www.linkedin.com/jobs/view/medical-laboratory-scientist-1-part-time-2nd-shift-at-rush-university-medical-center-3733667596,"Laboratory Testing, Personal Protective Equipment (PPE), Quality Control (QC), Preventative Maintenance, Troubleshooting, Time Management, Continuing Education, Special Projects, Report Reviewing, Results Reporting, Medical Laboratory Scientist (MLS), Medical Technologist (MT), Blood Bank (BB), Chemistry (C), Cytogenetics (CG), Cytotechnologist (CT), Hematology (H), Microbiology (M), Molecular Biology (MB), Specialist in Cytometry (SCYM), Medical Laboratory Technician (MLT), Laboratory Supervisor, CLIA Qualification For Testing, Bachelor's degree in laboratory science biological science chemistry or education"
https://uk.linkedin.com/jobs/view/parts-advisor-at-the-recruitment-solution-3801031056,"Automotive parts, Electronic parts catalogues, Customer service, Teamwork, Stress resistance, Time management, Communication skills, Problemsolving skills"
https://www.linkedin.com/jobs/view/construction-project-manager-at-express-group-3794095119,"Project Management, Scope Definition, Scheduling, Budgeting, Resource Allocation, Risk Management, Change Management, Team Leadership, Conflict Resolution, Quality Control, Regulatory Compliance, Safety Protocols, Stakeholder Management, Problem Solving, Construction, Civil Engineering, Commercial Development, Residential Development, Site Development, Underground Utilities, Grading, Roadway Construction, Water Treatment, Wastewater Treatment"
https://www.linkedin.com/jobs/view/permanent-physician-gastroenterology-at-comphealth-3787625337,"H1B visa, Hepatology, IBD, Teaching, Clinical research, Faculty appointment, Hospital employment, Specialized recruiters, Experienced support teams"
https://uk.linkedin.com/jobs/view/pastry-chef-de-partie-at-rayment-recruitment-3790304130,"Pastry Chef, Cooking, Food Preparation, Menu Planning, Stock Management, Desserts, Attention to Detail, Creativity, Fresh Food Knowledge, AA Rosette Establishment Experience, Brigade Work Experience"
https://www.linkedin.com/jobs/view/executive-chef-at-goodwin-recruiting-3804449656,"Fresh modern approach to cuisine, Experience with largescale events, Run fast ticket times, Work within budgets"
https://www.linkedin.com/jobs/view/accountant-at-cybercoders-3655990896,"QuickBooks (Contractors Edition), ADP, Bank / Credit Card Reconciliation, Job Costing, Payroll, Construction Accounting, Mechanical Contractors, Engineering, HVAC, Microsoft Word"
https://www.linkedin.com/jobs/view/financial-analyst-at-kforce-inc-3770152420,"Financial Analysis, Journal Entry, Reconciliation, Microsoft Office Suite, Bachelor's Degree, 3+ Years of Experience"
https://www.linkedin.com/jobs/view/customer-service-representative-full-time-nicholasville-main-at-central-bank-trust-co-3797406364,"Banking, Teller Operations, Sales Leadership, Customer Service, Verbal Communication, Written Communication, Organization, Time Management, FollowUp, Selling, Microsoft Word, Microsoft Excel, Account Opening, Account Maintenance, CrossSelling, Outbound Calling, Safe Deposit Boxes, Gift Cards, Vault Operations, Cash Recycling, ATM Balancing, Product Knowledge, Employee Benefits, Health Insurance, Dental Insurance, Vision Insurance, Paid Vacation, Paid Holidays, Employee Stock Ownership Plan, 401k Plan, Flexible Benefit Plan, Voluntary Life Insurance, AD&D Insurance, Discounted Banking Services, EAP (Free Counseling Sessions), Discounted AAA Membership, Fitness Discounts, Vacation Purchase Plan, InterestFree Computer Loan, InterestFree Fitness Equipment Loan, Service Awards, Attendance Awards, Funeral Leave, Subsidized Parking (Downtown), Sick Leave"
https://ca.linkedin.com/jobs/view/obstetrician-nl-health-services-at-careerbeacon-3682404947,"Telehealth, Surgical procedures, Patient safety, Personcentered care, Familycentered care, Medical degree, Work experience, Registration and licensure, Medical services, Obstetrics, Gynecology, Credentialing, Inpatient care, Outpatient clinic, Coverage of oncall commitments, General surgical procedures"
https://www.linkedin.com/jobs/view/customer-service-representative-high-school-at-tide-cleaners-3786325661,"Customer Service, Communication Skills, Interpersonal Skills, Attention to Detail, Accuracy, Multitasking, Prioritization, Flexible Scheduling, Clean and Organized Environment, Safety and Security Procedures, PartTime Work, OntheJob Training, Fun and Positive Work Environment"
https://www.linkedin.com/jobs/view/volunteer-administrative-assistant-at-volunteermatch-3803965619,"Office Administration, Filing, Computer Work, Shredding, Organizing, Copying"
https://uk.linkedin.com/jobs/view/semi-senior-accountant-at-public-practice-recruitment-ltd-experts-in-public-practice-accountancy-recruitment-uk-wide-3803423416,"Accounting software, ATT, ACCA, ACA, CA, VAT, HMRC, Customer service excellence, GCSEs, Alevels, Maths, UK public practice experience, Problemsolving, Communication, Attention to detail, Statutory and financial statements, Tax returns, Assessments, Workflow management, Reception work, Administration, Client meetings, Queries, General accountancy services, Business advice, Senior team members, Adhoc projects"
https://uk.linkedin.com/jobs/view/semi-senior-accountant-at-public-practice-recruitment-ltd-experts-in-public-practice-accountancy-recruitment-uk-wide-3792284238,"Accounting, Taxation, Preparation of Accounts, Preparation of VAT submissions, Supporting the preparation of tax returns, Assisting the bookkeeping and payroll teams with general duties, Microsoft Office, Accounting Software, ACCA or ACA, Communication, Client Relations, Time Management, ProblemSolving, Multitasking, Organization, Motivation, Collaboration, Creativity, Professional Development"
https://www.linkedin.com/jobs/view/assistant-professor-marketing-at-california-state-university-los-angeles-3779840223,"PhD, Digital Marketing, AACSB, Scholarly journals, Teaching experience, Graduatelevel teaching, Research, Creative activity, Service to the University, Commitment to diversity, Team player, Communication skills, Problemsolving skills, Analytical skills, Writing skills, Presentation skills, Critical thinking skills, Ability to work independently and as part of a team, Commitment to excellence, Strong work ethic, Ability to handle stress, Ability to meet deadlines, Ability to work in a fastpaced environment, Ability to work with diverse populations, Ability to work with students from different backgrounds, Ability to work with faculty and staff from different backgrounds, Ability to work in a multicultural/multiethnic urban campus environment, Ability to work with students who are firstgeneration college students, Ability to use technology in the classroom, Ability to use online learning platforms, Ability to use data analysis tools, Ability to conduct research, Ability to publish research in scholarly journals, Ability to present research at conferences, Ability to secure grant funding, Ability to mentor students, Ability to advise students, Ability to participate in service activities"
https://www.linkedin.com/jobs/view/mep-construction-project-manager-in-saint-louis-mo-usa-at-energy-jobline-3799712004,"MEP, Construction Project Management, Piping, Plumbing, HVAC Construction, Project Plans, Scope, Budget, Timeline, Project Activities, Coordination, Communication, Collaboration, Leadership, Problem Solving, Decision Making, Technical Knowledge, Attention to Detail, Strong Work Ethic, Teamwork, 310+ Years of Experience"
https://www.linkedin.com/jobs/view/financial-controller-at-casaplex-3773336789,"Accounting, Financial Analysis, Budgeting, Financial Reporting, Internal Controls, Cost Saving Projects, Compliance, Banking, Financial Data Analysis, Tax Regulations, Payroll, Q360, Google Suite, Notary, CPA, CA"
https://www.linkedin.com/jobs/view/administrative-assistant-at-ama-group-3785497089,"Microsoft Office suite, Word, Cosential, AEC (Architecture Engineering Construction), Marketing, Sales, Data entry, Collaboration, Problemsolving, Time management, Communication, Interpersonal skills, Teamwork, Flexibility"
https://uk.linkedin.com/jobs/view/group-financial-controller-at-harland-wolff-3798440867,"Financial Strategy, Budgeting, Forecasting, Financial Reporting, Compliance, Risk Management, Cost Control, Cash Flow Management, Team Leadership, Investment Analysis, Stakeholder Communication, Renewable Energy Finance, Project Accounting, Tax Regulations, Financial Modeling, Valuation Techniques, Financial Software, Communication, Leadership, Strategic Thinking, ProblemSolving, DetailOriented, ResultsDriven, Excel, Accounting Standards"
https://www.linkedin.com/jobs/view/assistant-buyer-at-enerfab-3792943601,"Construction Materials Purchasing, Technical Knowledge, Sourcing Strategy, Cost Optimization, Negotiation, Warranty Management, Inventory Management, Purchase Order Processing, Invoicing, Supplier Relationship Management, Quality Control, Project Management, Small Business Operation, Equipment Maintenance, Shipping and Receiving, Record Keeping, Office Management, Communication, Customer Service, Team Collaboration, Problem Solving, Decision Making, Planning and Organization, Learning and Development, Multitasking, Keyboard Operation, Microsoft Office Suite, SAP, Company Proprietary Software, Internet Research, Accounting Principles, Industry Terminology, Physical Strength, Vision (close distance peripheral depth perception focus)"
https://www.linkedin.com/jobs/view/design-engineer-torque-converter-at-hcltech-3802837090,"Torque Converter, NPI, CPI, Creo modeling, Powertrain, Drivetrain, Oil system, Sleeve bearing, Roller bearing, FMEA, Analysis, Testing, Problem solving"
https://uk.linkedin.com/jobs/view/ward-hostess-host-at-compass-group-uk-ireland-3789917357,"Patient service, Catering, Food hygiene, Communication, Teamwork, Flexibility, Hospital environment, Menu planning, Order taking, Food preparation, Food delivery, Dishwashing, Liaison with ward staff, Customer service, Awareness of food and hygiene standards, Passion for patient care, Ability to work under pressure, Ability to work individually and as part of a team, Disclosure & Barring Service check"
https://uk.linkedin.com/jobs/view/mep-project-manager-milton-keynes-at-setsquare-recruitment-3663280282,"MEP Project Management, Risk Assessment, Creating O&M Manuals, Subcontractor Safety Protocols, Project Reporting, Production Controls, M&E Works Inspection and Reporting, Snagging, Quality Environmental and Safety Standards, Health and Safety Cooperation, Repeat Business Identification, External Relationship Building, Teamwork Promotion, Health and Safety Policy Alignment, Team Development Support, Feedback Provision, Minimum 5 Years Industry Experience, MCIOB/CIBSE Certification, Strong Design and Planning Experience, Proficient in Microsoft Programs, Company Policies and Health and Safety Requirements Familiarity, Complex Construction or Built Environment Experience, Project Planning and Management Skills, Commitment to Continual Learning and Improvement, Main Contractor Experience, Commercial Acumen and Construction Knowledge, SelfStarter with Initiative and Autonomy, ProblemSolving and DecisionMaking Skills, DetailOriented and Organized, Excellent Written and Verbal Communication Skills, Ability to Work Under Pressure, Strong RelationshipBuilding Skills"
https://uk.linkedin.com/jobs/view/accountant-at-pertemps-loughborough-3790303154,"Payroll, VAT, HMRC, Accounts receivable, Accounts payable, Financial accounting, Budgeting, Forecasting, Financial reporting, Xero, Microsoft, Excel, Word, Financial regulations, Legislation, Attention to detail, Time management, Prioritization, Analytical approach, Initiative, Numeracy, Technical skills, I.T. skills, Negotiation, Communication, Presentation, Leadership, Teamwork, Problemsolving, Adaptability, ACCA, ACA"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3681934007,"Tax preparation, Customer service, Sales and marketing, Teamwork, Communication, IRS and state tax requirements, H&R Block Income Tax Course, High school diploma or equivalent, Microsoft Office Suite, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Tax prep benefit, Flexible/remote work opportunities, Equal opportunity employer, Diversity and inclusion"
https://www.linkedin.com/jobs/view/infrastructure-solutions-architect-at-dice-3804436933,"Network routing, TCP/IP, DMZ, NAT, Zero Trust, Palo Alto firewalls, Panorama, Security best practices, NIST 80053 security framework, Security appliances, VPN, Communication skills, Regulatory compliance, Risk management"
https://www.linkedin.com/jobs/view/physician-assistant-derm-part-time-20hrs-fresno-at-kaiser-permanente-3782517242,"Physician Assistant, Patient care, Medical history, Physical examination, Diagnostic tests, Therapeutic procedures, Patient management plans, Counseling, Facilitating admissions transfers discharges, First assisting in surgeries, Rounding on inpatients, Preoperative/preprocedure education, Documentation, Medical record keeping, Surgical procedures, Postoperative care, Discharge planning, BLS certification, Fluoroscopy Permit, ARCPA accredited physician assistant program, NCCPA certification, California State Physician Assistant License, Nat'l Provider Identifier (NPI), Labor/Management Partnership environment"
https://www.linkedin.com/jobs/view/data-center-project-architect-at-hdr-3629223999,"Technology, Data Center, Project Architect, Technical Design Concepts, Design Management Skills, Digital Technologies, Design Workflow, Microsoft Office (Word Excel Project Schedule), Revit, AutoCAD, Photoshop, Illustrator, SketchUp, Blue Beam PDF Editor, LEED Accreditation, Sustainable Design, Building Codes, Regulations, Permitting, QA/QC, Specification Writing, Contract Administration, Construction Observation, Graphic Presentation Skills"
