job_role,industry,avg_salary_usd,experience_required_years,education_level,task_repetition_level,creativity_requirement,physical_labor_level,analytical_complexity,social_interaction_level,ai_tool_availability,ai_tool_maturity_score,percent_tasks_automatable,job_growth_rate,skill_complexity_score,regulation_strictness_level,ethical_risk_level,communication_requirement,domain_specific_knowledge_level,team_collaboration_level,ai_dependency_current,ai_dependency_future,training_hours_needed,job_demand_index,automation_risk_score
Nurse,Energy,102377,11,Bachelor,0.0932139258926985,0.8561495725959415,0.8289590172106733,0.930742218281428,0.8436237885896407,Copilot,0.7202821690064072,0.005241336809270636,0.00944727090931663,0.6693732893226945,0.846384679890783,0.22078238048233845,0.6848408703715443,0.2652206563237497,0.4002601742195959,0.1927348473971202,0.2253395337545564,440,0.051711627361090806,0.7661593537709837
Software Engineer,Finance,160864,6,Bachelor,0.04593003222908998,0.9095689433445876,0.27178050119119723,0.47859537859595846,0.46530719641868135,AutoGPT,0.47625240892777254,0.15775411559595398,-0.00245851388114815,0.8519373967502435,0.2169879644989301,0.7018815867617644,0.7478132317487834,0.8483489653203592,0.41509190707273047,0.7405652276125511,0.4910529163944519,412,0.9526067161621921,0.7276326213854861
Teacher,Finance,73723,6,Bachelor,0.11160319945189179,0.44966166311292255,0.9033211052692545,0.34038670990848374,0.7850544340254999,None,0.0768269568641019,0.4340724123867524,-0.004089320019692727,0.47825038869165826,0.05741802659675721,0.3626291750370143,0.0635108160882144,0.6414192293905799,0.8489938621348551,0.3483155522429916,0.8362293763729252,369,0.6453442444845857,0.7085472124462104
Customer Support,Finance,106298,3,Bachelor,0.18714503146222616,0.28042986157357686,0.9986942530304433,0.7417594768909639,0.48265241831287675,AutoGPT,0.4960481517161013,0.6679478609527235,-0.04535824703206476,0.0202080792886713,0.8116598756175837,0.7701262009980901,0.7465109329889849,0.9399973889889021,0.4455646311108644,0.4360943921148972,0.32580162468285323,86,0.8555843954190157,0.8802179108805163
UX Designer,Manufacturing,89238,3,Bachelor,0.504176820338043,0.14083342765301232,0.9192984383776744,0.8768394060751857,0.3864959908767227,AutoGPT,0.33468795253639627,0.16265426838482255,-0.07639066630192345,0.9904692223172126,0.30854374794625916,0.941761443240162,0.419514945854895,0.09093417101896706,0.5081633166382319,0.7916645367133022,0.7370307645510997,96,0.5412638824270182,0.7665530942153159
Teacher,Construction,135433,3,Bachelor,0.8491366361611221,0.6837648247778044,0.7778924758331541,0.37071356364571073,0.5260908377837612,ChatGPT,0.6576556090187232,0.4480430602983698,-0.03482301716094302,0.05883214999264241,0.33775376763453624,0.860512617952342,0.2746740034450297,0.05200379599209448,0.7459759473198119,0.0700362203412912,0.7851919302003527,476,0.19383818727885893,0.24284738853983678
Consultant,Legal,137092,13,Master,0.23564233199968698,0.3122318396207352,0.8123688028737808,0.40734375217018726,0.6758547376271449,Copilot,0.18227558416571155,0.012788537735544225,0.06681754122263131,0.19277420378044352,0.0729955992271295,0.4825735707541855,0.665330643864542,0.6762018256289497,0.3879898552257016,0.16797949458162553,0.9339652231725727,89,0.6266008797459321,0.8728371990202122
Electrician,Retail,32147,14,Master,0.9351620107467781,0.9095385699133887,0.5737442425445864,0.43315821934719734,0.7268820563185974,Gemini,0.39391232475135285,0.4775005222342973,-0.08176914080813208,0.052440150584940115,0.7147113344716919,0.22527290409790557,0.8331244890188889,0.2666239146188093,0.4540189144094624,0.29581081294091904,0.40117538727560786,418,0.5053389300922474,0.3355322051344013
Business Analyst,Retail,68445,10,High School,0.9549079089350034,0.67101247484487,0.1901538629126105,0.922323061478669,0.35673626889210786,AutoGPT,0.9661191540005332,0.8959244762391758,-0.004418889688812128,0.624958400528985,0.4307573930770894,0.9924235197282143,0.572794502388606,0.6791716327072562,0.037118923566436424,0.8834934696828992,0.25942424178844736,390,0.4081923354558905,0.9108944844680726
Consultant,Energy,136170,4,High School,0.9589046048452052,0.6456853251742407,0.6770406851477173,0.6925639915143327,0.5713202515560348,None,0.0888673992303024,0.59676803152359,0.028594057658088146,0.5832309026986398,0.2042655042113204,0.659498670403668,0.870627599603582,0.7234701733125541,0.13318009611099835,0.40488087344146073,0.5079482568199508,483,0.3718052812450511,0.8242699647177867
Mechanic,Healthcare,163085,4,Bachelor,0.8375627346763238,0.5594021158982408,0.7127530020599315,0.24764611704565553,0.9098708740804471,AutoGPT,0.6023341579411603,0.4406556312271691,0.14078795315140835,0.20966965417456673,0.6524609638269185,0.3959526374718245,0.022355959345148446,0.30448114331133247,0.4586594033394015,0.2521088493351663,0.9936833074835711,390,0.6500765194840603,0.07408538955607702
Civil Engineer,Tech,115617,7,Bachelor,0.3638250407977206,0.04577633942872561,0.9853851402679057,0.18499969750197942,0.9763129001106398,None,0.09064822904853576,0.16225933569432438,0.11095625052508698,0.9566532413004322,0.9798840619967645,0.481523747479205,0.73860478857375,0.9526681084183661,0.045664487738361736,0.678427368427974,0.9021299708661158,94,0.6177616529946296,0.7712806145993083
Consultant,Marketing,83502,8,High School,0.07268391100262306,0.931922435685587,0.5413013162563218,0.23036766342481607,0.2272480911839545,Claude,0.1569956559399598,0.20241856351651166,0.12915333318248562,0.91348629572967,0.4984003113528136,0.12805529146516725,0.16940247508143536,0.7747408865611627,0.3070131856667787,0.03029013552179849,0.2839550636854651,283,0.15156595803891315,0.5001141137920685
Business Analyst,Healthcare,147116,1,Master,0.5688187317664949,0.62793749329946,0.2713690150250564,0.26356388918551743,0.19283116571334147,AutoGPT,0.6049343886130572,0.0765099500700791,0.10500038537370687,0.2798100585913482,0.6063701979511983,0.5052920299046455,0.2860739554349817,0.36735510345622713,0.43724406264464255,0.7751067645011901,0.19671573548771337,274,0.81622205383446,0.9771127582524629
Nurse,Construction,67755,10,High School,0.5586814439372337,0.9940619833831104,0.6836725217395068,0.2301834913340015,0.6766856334286485,AutoGPT,0.4439955225777864,0.7424110435606,0.04727864461395684,0.6588647640728128,0.1628573530883206,0.1731645073663869,0.5722523888883749,0.412118661252286,0.1016173565194386,0.6978927108521765,0.4769579528945045,481,0.6360912449775816,0.45841893600901884
Doctor,Marketing,169805,6,Master,0.8499757671095955,0.537356404772887,0.9793758196664546,0.6585064471923961,0.41468388582344384,Claude,0.5484989969501705,0.07713527757480731,0.1151967011330031,0.855233337174923,0.16095728433259637,0.36574549447409577,0.2744451069643703,0.7158714501742809,0.06532553527940177,0.0550832818705701,0.16577451208692462,120,0.5358084664073437,0.06700774772280249
Software Engineer,Retail,39479,0,Master,0.9959910509461052,0.7101108919062131,0.177213908269094,0.11593351065750634,0.024222338418137035,Copilot,0.8798721705950927,0.38394882873420166,0.041311862740874616,0.359798106596835,0.45824141891378745,0.49176695724236685,0.16815385428317242,0.3040367485701222,0.01628040156364008,0.49802884742665776,0.7580313005443297,369,0.7489175202765641,0.2931365630727878
Marketing Specialist,Construction,105361,0,Master,0.5081573065601476,0.05620955786622217,0.32599791853560267,0.3873584897079607,0.34686187064728413,Gemini,0.8172402425109725,0.7498446935127548,-0.010563001739535977,0.25358249067715766,0.8447603637974295,0.9477987391399227,0.8854982188414477,0.29537517903239996,0.4853226307647758,0.4041504155001473,0.03661260049382209,282,0.15366636672281764,0.43020942398506334
Graphic Designer,Marketing,154232,3,High School,0.34520403103978425,0.6317361768234109,0.5418809537726811,0.6250535729703665,0.8067447434722521,Midjourney,0.8879814494285128,0.7128226994134951,-0.0069144998452092266,0.25618994240141546,0.9091500212508559,0.6246930867581012,0.9067234503062496,0.6249095388319287,0.14683511141924566,0.15813921215995863,0.22472574363646258,359,0.9197161658267828,0.5919176779904017
Nurse,Energy,135586,9,High School,0.185901711556267,0.7646496115903573,0.17021463488200483,0.29085997394293084,0.7974269303831826,Gemini,0.6162549208382123,0.577532166585275,0.04136542832917456,0.8204564875289386,0.6417516821859721,0.3718901810588937,0.036371417752842694,0.13479427988272719,0.6885965721349625,0.15404476407099577,0.018220807607216893,397,0.2705872046339892,0.15210578397004748
Plumber,Energy,111171,6,Bachelor,0.004799824817370735,0.7785142948525573,0.022220639519938357,0.06527438470165803,0.4946851488165819,Copilot,0.4896431697140142,0.5713077341260681,0.10235990568155331,0.46307021743972976,0.36051972085426454,0.11308929441574123,0.5001211441849805,0.9933426973011192,0.4929405036532799,0.16019821242000165,0.22673825374414336,320,0.2627573730611178,0.515082627268532
Business Analyst,Education,144151,1,High School,0.5091136924888792,0.7701116522302854,0.3369831224412506,0.08182392284596829,0.4725779348875353,Gemini,0.4591975817800219,0.09032808029190609,-0.06658682794715015,0.7153380317744804,0.7500392962591053,0.7471885880803485,0.20367883115443186,0.2872373216399332,0.018937077658463086,0.5996623844649508,0.0523122513104165,319,0.8149025513261611,0.48347280208967136
Accountant,Legal,116296,10,Bachelor,0.5555186667025958,0.22628262729366766,0.865370801501058,0.12596677630468633,0.5795074424343775,Claude,0.739808556222444,0.17491527175448995,-0.09018369509214241,0.6503007884363577,0.29194039994436716,0.46685289528157736,0.8634087939467937,0.38271446646362184,0.059034798155281454,0.17110665131081948,0.6735523230246208,421,0.3339912051558813,0.8366625578379449
Marketing Specialist,Energy,170562,1,Bachelor,0.8249384798173974,0.9753984776052259,0.043468399323714824,0.8358430248681552,0.21939671056357601,AutoGPT,0.5212998783249629,0.5347444571072109,0.09739215653884437,0.3062257034545801,0.21955308426395526,0.06815515565117225,0.4625212570681456,0.22426502674788296,0.9177835059759134,0.05959593995495149,0.5702738266349651,114,0.8307082212769569,0.30240291081530735
Software Engineer,Retail,167934,0,High School,0.5045769678928006,0.9951821206249387,0.42892905901691747,0.6578635056049698,0.5260436248909555,AutoGPT,0.1057687962622188,0.3480803282555798,0.06189801730596667,0.20807670305857118,0.7954275473958895,0.6568746199734853,0.4784577427931307,0.6434960356584803,0.12433476059540782,0.9575769888253831,0.21391387767237824,433,0.32800987490248634,0.44951744397389237
HR Specialist,Tech,99959,9,High School,0.9164683486660565,0.07559587516160127,0.7622007729260825,0.06452241109764478,0.011046360056648385,Midjourney,0.1419390240582613,0.018937101093339015,0.10532757646344046,0.12578551017804795,0.751318009698282,0.35010538201508823,0.6274726631699769,0.060488629516705195,0.7573240121082713,0.039171754876616505,0.20507718370345418,274,0.550687983978904,0.3886126636496263
Plumber,Finance,171522,1,Master,0.6280834765714355,0.9364464228117573,0.9531825969108852,0.39106887915141986,0.4755595547831337,Copilot,0.35708276771390257,0.7981667328791635,0.1441691317482377,0.02388561842925041,0.8821053867693976,0.4038912811676184,0.05562407688505944,0.9278086569560143,0.24627143121234163,0.6638960482819362,0.2911935081864757,173,0.23084494278710976,0.6322313707591212
Sales Manager,Education,86022,12,High School,0.8403362382210832,0.28944919430436933,0.9854753990044323,0.27858517284706563,0.33605104625059257,AutoGPT,0.0678233719711887,0.6538132671074967,-0.03715149714497484,0.08125641697869179,0.5764839110523791,0.838853823023788,0.12729807431869578,0.3039853758238388,0.3215663689769994,0.9360329236865487,0.7982129200951388,145,0.7315203705938405,0.8361889846717717
Mechanic,Finance,91991,14,High School,0.1483017348077471,0.6892840817509648,0.4219693806087417,0.5780401116288002,0.6748696059036596,Copilot,0.2392312194599302,0.3257854666690967,-0.051427006163129646,0.25624667445995664,0.896714583053025,0.13730823941151915,0.4983851618867119,0.9273752634359086,0.02479089477030516,0.037935333095685086,0.15050326817285364,199,0.16694110381430005,0.6756241324381823
Electrician,Legal,79853,6,Bachelor,0.8553361303023147,0.33811092073613214,0.9503842943791175,0.5228059496723134,0.6383535841526276,ChatGPT,0.6564008532135465,0.09820519729237398,-0.014755363150174922,0.7135996058306419,0.02647836412578175,0.3403748706200561,0.9667069159129191,0.2535391974104858,0.5561485743599053,0.96573188201922,0.1217008164218698,261,0.8994314860954712,0.4650489957160312
Accountant,Marketing,61826,8,PhD,0.6751438544438484,0.9677543233731215,0.03541897328086374,0.48112402336971494,0.380835880182809,None,0.01243031229724656,0.5912007606420349,0.11949057471838528,0.15491893619103725,0.2537158510000429,0.3636681463029817,0.8436055696392095,0.5137881668967283,0.46704450461306324,0.5023391077837034,0.5080503348941403,223,0.3716488304234865,0.6378296950517653
Nurse,Manufacturing,72879,5,Bachelor,0.17023303243833054,0.10150385830353548,0.7459169379985563,0.31451237037261315,0.007272981478591567,Midjourney,0.604092865581498,0.3485495685666451,-0.09650903301130076,0.5233953758299132,0.8044545326774241,0.003329358656165793,0.8893611551466305,0.6951716817934949,0.7449545416209973,0.7850852172498226,0.864950133889744,482,0.4715744816412769,0.322243962312318
Sales Manager,Energy,102361,9,High School,0.18976355814601087,0.497746816956376,0.6427460346336129,0.13779977204399074,0.25227362939496045,None,0.7723569232018301,0.2553893370081426,-0.09736693532049218,0.24513206837455304,0.42365819328632026,0.8453289163712301,0.1371550266587761,0.6126268793908098,0.9056893001310887,0.6251219219916269,0.2241110044117569,131,0.02402189383677167,0.14409984176356616
Software Engineer,Tech,107990,1,Bachelor,0.9265006190442213,0.42804779194207465,0.2495218575861523,0.742376382872638,0.6333478501891623,Copilot,0.17015375153109735,0.7214692530161588,-0.045803403272366455,0.5118097817841856,0.23938905494120566,0.8353125681895632,0.9586239144504125,0.5124925643923348,0.5477087991931647,0.6168469813289855,0.10625629158055305,314,0.9757899660856878,0.31971792444764024
Consultant,Legal,119787,11,Master,0.032215360450372876,0.3260234522779849,0.5073185006796489,0.8798567688426544,0.07237334301750453,Gemini,0.18096856320240862,0.3281500610494358,-0.006020926066639759,0.7500111754664909,0.7961390745622716,0.6618363090087985,0.7299925317003472,0.7885327128563971,0.9522667584093099,0.7887585242134043,0.49168856216533086,335,0.813175319768353,0.4436895659334531
HR Specialist,Finance,70736,14,Master,0.4625349432957061,0.6455339908801486,0.1295537377604956,0.9441509092328173,0.10764242183346384,Gemini,0.02885636651348067,0.1360484915969128,-0.024413477921225557,0.2659811294566875,0.8222677220940822,0.8989409248328012,0.32568503995553566,0.47049403850580873,0.14814726166490366,0.06544002279310157,0.7321548819316668,227,0.44700890726796205,0.4392649330026619
Sales Manager,Education,54530,9,Bachelor,0.31347528993410156,0.13105574342166748,0.871597150951561,0.05861897061358046,0.6470350245670872,Gemini,0.5124500388334615,0.48165374782959347,0.10622946069371522,0.3478988117336945,0.4562565803457983,0.2728866083367768,0.8644671613372593,0.33317444156716136,0.34464562871653115,0.3923898791517406,0.6183223381401807,179,0.9202613390774264,0.7376012424773637
Teacher,Energy,136080,14,Bachelor,0.665077439998428,0.7166624181336969,0.35789808554564795,0.7399087115888829,0.7557674009492923,Gemini,0.6545875568727172,0.8284657882495069,0.07243059641166472,0.7230005679583252,0.4665935443740562,0.220630280629577,0.7473098518808954,0.7185929276646538,0.8298417727117526,0.9695680951869324,0.41816566543907496,267,0.9310596358226887,0.9363453609123943
Electrician,Retail,104255,9,Bachelor,0.839629387568992,0.9805921238047873,0.6260444704657165,0.7265034594069625,0.3215497080127121,Copilot,0.45690958208461885,0.8496587841996274,0.10945842048021961,0.546338095965995,0.7809362341997911,0.06852080041553288,0.7365097653410505,0.9372715463030843,0.5533144367441414,0.05458728059928408,0.04039805580016653,168,0.5330521216282699,0.38895940259026596
Sales Manager,Energy,165958,12,High School,0.36037812155656956,0.8045587144686301,0.15877628628726226,0.9471096141455893,0.48967306551656187,Claude,0.38944880962621176,0.8493431648003485,-0.004059926361558414,0.09456662645297331,0.7713309656055134,0.5920128126203708,0.7346204829605651,0.6013853751044228,0.546971493092819,0.262795804884395,0.3005932890641779,85,0.2338507914733705,0.08644851877310678
Doctor,Education,156598,8,Bachelor,0.4269020873228372,0.8600167529095454,0.2061648446312071,0.25291459449776543,0.9457113649836586,Midjourney,0.4544128172936672,0.4209198394014817,0.04895257118252355,0.7581542692468478,0.8665639372196131,0.49635545506135437,0.8008536332259305,0.27970932760101364,0.4603858277702202,0.6721069430435529,0.9192514233411815,284,0.4871103346434529,0.03341318481876565
Software Engineer,Education,148623,6,Master,0.9819177845014142,0.3596367431790025,0.991956370803152,0.7421790382951564,0.9455435621759695,Gemini,0.7815282187246553,0.7909342112394347,0.02886386229922766,0.27743899256812765,0.6455326083408336,0.8103963156930589,0.9485291604654135,0.7628088062315441,0.018666233742922977,0.10043562162301722,0.2228624608452493,130,0.3247986070941764,0.0039527704982638134
Teacher,Manufacturing,67387,10,PhD,0.7839165096792028,0.3248866064812187,0.7530863944413293,0.054626288766484565,0.3075027744634301,Copilot,0.033514307345358985,0.85023076796546,0.018681637110864763,0.3850577345418712,0.18589145970133836,0.4812870375331103,0.13687172057614638,0.7619247840620154,0.08034030322363639,0.5366735695798289,0.6139546436854959,366,0.44798562901059724,0.938100151746316
Marketing Specialist,Energy,142260,0,Bachelor,0.8972041309317914,0.5170483546901332,0.9619718697740708,0.6312457207616191,0.8099878750170902,AutoGPT,0.7838185608326084,0.4595382101926465,-0.027974197557206815,0.24517692429004567,0.5497128036418298,0.2032362197951436,0.99952242686301,0.26686412530729686,0.08951465872910624,0.7133704192937095,0.9074427358913096,249,0.9113920307880753,0.995633351341769
Graphic Designer,Energy,171172,11,High School,0.43876222065162973,0.04572661476227269,0.29585116521204413,0.35084782405217974,0.5939440528068588,AutoGPT,0.6663421156667912,0.31873938892037945,0.07730515762282061,0.5433570204718058,0.3823846623687701,0.8095969174541168,0.8723396173640441,0.38463027187563803,0.1894582817948638,0.7574203798550285,0.48810947118885517,366,0.28183458592907706,0.051384077556340446
Electrician,Manufacturing,168928,8,Bachelor,0.23407620398411522,0.9453581344565326,0.1645628766198204,0.7689094395474751,0.97548449335038,Copilot,0.24142655415741987,0.7019645468105937,0.031007401493461872,0.7077683026246229,0.027039114968128053,0.45545457213274554,0.441627204692538,0.14094482744251446,0.09427601358724591,0.5611895931231307,0.4462788662604146,74,0.8389667946854403,0.3582087039266396
Marketing Specialist,Construction,60988,1,Master,0.4118634653864517,0.1437851730161922,0.5030684634788309,0.8633042864353935,0.4776135697110965,Gemini,0.5247397262401822,0.904469272355995,-0.08034930472776394,0.8032163614105335,0.1965028620730389,0.955830220593657,0.15743787288875266,0.07966757731778396,0.10660381769211735,0.5006303091032309,0.14106394975391934,467,0.9353010541718577,0.6693451372953363
Consultant,Construction,106448,3,Master,0.7160919178315135,0.9030130391680924,0.4946682822273434,0.3648210422175162,0.7747068680155615,ChatGPT,0.049290670652444524,0.9721524851245122,-0.09986940391589996,0.9221222768267122,0.20557815556836279,0.5344714174089772,0.4537883866465805,0.8073627220480676,0.6368905953808884,0.7138887295648494,0.9806116390396811,453,0.8050527875450753,0.17894539914167606
Business Analyst,Marketing,143430,8,High School,0.10943040483597932,0.0835822220003557,0.17494651375798786,0.5255860926993006,0.768137129614871,Copilot,0.3795886703393012,0.2902248056771555,-0.09492023778619366,0.35921665165396577,0.08233648084541045,0.11673893429026339,0.7786117464169592,0.3725762537114511,0.1183471824736182,0.14505961571983594,0.17666960999168557,327,0.5272533436388768,0.5944371882052275
Software Engineer,Construction,173377,3,Bachelor,0.27046910561650883,0.8226249276785601,0.7332195695814102,0.1174040623635999,0.49743286763307615,Midjourney,0.17404247907713488,0.9561710561317173,-0.08101249118807938,0.9326142306665984,0.4533195984111992,0.8510244440976912,0.602453467355111,0.28131195935755415,0.4650328166030683,0.6805179199475644,0.48145775686347947,197,0.5639773121203394,0.8136173598395464
Plumber,Healthcare,171041,2,Bachelor,0.046635900461590385,0.15196252587821513,0.36177753443873406,0.4169069652234766,0.7956301142973078,Midjourney,0.022300386020653984,0.4992822467074933,-0.007261452216716591,0.6169547442848055,0.5080350913038747,0.8784103861254161,0.27955091602522275,0.2560913202413144,0.06312919588563093,0.9192453281858264,0.17132940994265267,107,0.819634995719953,0.858086429711447
Data Analyst,Energy,42404,0,Bachelor,0.43234773833813156,0.0381316140914727,0.18636523093051727,0.36080039325916924,0.2610403333069965,ChatGPT,0.3570894977659659,0.30603470430098045,-0.02358357820496043,0.38959454399248716,0.34001181716042617,0.44543154203575386,0.4067947136603649,0.07480560559303029,0.26940705059392855,0.6827530698961284,0.3483834858486198,281,0.04450081347360313,0.7064206771619143
Civil Engineer,Tech,170061,6,Master,0.8274457359796132,0.7194894502594087,0.3319833945432884,0.18312345978451772,0.12225303629022888,AutoGPT,0.7261124173944357,0.9883981102235291,-0.06083940534774629,0.8872940486978189,0.41235922565125693,0.025993009343252882,0.9542988498767065,0.9848627383340932,0.9243492894550641,0.04650363557806436,0.8840088146420995,114,0.7359299907868354,0.08176417728222962
Accountant,Energy,49360,14,Bachelor,0.0246636882980108,0.2802653001744283,0.5636586996350151,0.8944786247667759,0.42516374465531626,AutoGPT,0.9210218673584042,0.8778079751238439,0.028862325445071724,0.5796295053008922,0.5494921924477763,0.029723469842756423,0.8038208556315849,0.3670455674334224,0.03100682386774889,0.5059861821392615,0.6433207176968174,144,0.5288674881796421,0.34839578457648346
Civil Engineer,Healthcare,115657,5,Master,0.675323526807166,0.7144961527843495,0.7264709321804432,0.14808783804016024,0.9436306566335847,Copilot,0.6622635130906498,0.6924165892752905,0.14254535332572382,0.4542835286797702,0.12048348523759489,0.3511492532075905,0.12406937574688226,0.16424941247650848,0.8769617730890676,0.7262752879838941,0.009844248240023723,342,0.3971374429284489,0.9673427767710997
Plumber,Healthcare,64160,9,Bachelor,0.9324958745137396,0.5550852504728198,0.48189088605748454,0.6357393575301872,0.5007446082025288,ChatGPT,0.40197012813039046,0.8949422301216396,-0.0598258403222775,0.011501550327135845,0.5622813074660932,0.7162322200733133,0.5453919617484793,0.8641403498284321,0.7596092576729596,0.043244215799365104,0.966762469532691,205,0.766927680682827,0.1927550632417384
Doctor,Finance,36789,3,Master,0.23692786151118228,0.10880739023006558,0.5255949898283735,0.8901426434798877,0.635259138646927,Copilot,0.9994961124018776,0.6814878727049167,-0.03735213395030704,0.7175078900915866,0.7099249899768133,0.33105181435005127,0.9309848765087553,0.7231198430339447,0.9209161219951097,0.7621982703167218,0.7839074946030712,240,0.26624722768987485,0.4539260735714209
Plumber,Energy,175457,5,Bachelor,0.6936348407276481,0.9321300733011637,0.1389459359427484,0.9119685798632257,0.6241624559078753,Copilot,0.2829435081002103,0.4404037984420949,0.015525755618508497,0.0773479946988418,0.8747619949726861,0.007729922738990314,0.034308788260434486,0.6626208146492812,0.7868715792225469,0.2816028063263619,0.9975359830816896,488,0.8955337277145653,0.33417693465582066
Accountant,Legal,112597,5,Master,0.9751019011002003,0.45231417476347757,0.9146909247082321,0.7932396998405684,0.13257286726953044,ChatGPT,0.18713143270818056,0.9480495570540051,0.060210188218638216,0.28939282802193433,0.301573707791841,0.84857102930813,0.04254736947961413,0.2972147130403455,0.8261790263825386,0.5887731907363102,0.7628667042165836,211,0.6884877783140381,0.20553828469295976
Consultant,Healthcare,95641,12,Bachelor,0.9622780601524632,0.734447277798688,0.9287241979920444,0.17614113387417663,0.3902968823772103,AutoGPT,0.46368226922591804,0.963247677716093,0.0500624977164113,0.9616943425160352,0.7474094619497796,0.9687324315448357,0.7167327311405849,0.4154589071576662,0.10772387979132259,0.9663435393990256,0.7648536577760817,405,0.6101555896352644,0.32353608755207564
Graphic Designer,Tech,74247,3,Bachelor,0.23492919302914328,0.5010205720156251,0.6834265904180037,0.8174314092138697,0.7069389729218748,None,0.5049114154418077,0.31417509728973836,0.030299819852914578,0.15521310512305142,0.6060208436160379,0.34636945510123274,0.5755456290998998,0.841087336973738,0.8355461657966893,0.994929484940042,0.6993788000813895,491,0.5231202941988491,0.18951867383388654
Doctor,Manufacturing,116673,13,High School,0.1003310532120687,0.6043614749612047,0.017631408934024706,0.2765648124156246,0.9719900985807263,Claude,0.35482338004332625,0.3543953345633306,0.08431705340560586,0.31178435587324604,0.502799031862583,0.073074722690596,0.045999464309886884,0.6398972376719751,0.47712100455932527,0.6344076972626712,0.42324609989172723,101,0.212757658630509,0.8772533541116465
Customer Support,Marketing,35544,12,Bachelor,0.14828253789591594,0.30277359235669243,0.537074215903326,0.922398027432509,0.16801773829702615,Gemini,0.69549907904532,0.38272044076540457,0.11148638981928838,0.9323393598051531,0.9195555459952289,0.2914117190235471,0.9960164852278621,0.3456521086426577,0.3515790778052964,0.4914837256165884,0.31494524550439873,398,0.6169449595305447,0.17444328374868479
Software Engineer,Finance,174347,5,Bachelor,0.7020356684821422,0.20036030400345028,0.6292189720886135,0.7090866814238496,0.41044189033911627,Gemini,0.18386441192821712,0.8221459517172414,0.14974172685428136,0.33768381810687365,0.6200067286153484,0.7990057756472284,0.5800952957092703,0.10927981845868151,0.15385803873461645,0.17769230518692558,0.5251870980962912,357,0.7249139803524669,0.6235441683946658
Product Manager,Manufacturing,93248,9,Bachelor,0.7257588754532756,0.5425702034080678,0.99465422295811,0.7852675610088865,0.09509379980272936,Gemini,0.510339759750806,0.7911456508431024,0.016377637487159452,0.328674975553661,0.36606942199879366,0.5422586074761535,0.49192974358334407,0.9002704313235138,0.0006696683007152426,0.20833374436274643,0.17823756897890541,56,0.011689717863559324,0.9423156128110944
HR Specialist,Finance,64550,10,PhD,0.674236561628199,0.440218972971002,0.9960669551947968,0.08503245350193722,0.24237645964925603,ChatGPT,0.5001269585007883,0.9831151047561281,0.1487391552816132,0.6479545868981706,0.7129329280352923,0.3839856393789586,0.4476970390674134,0.9555374541775902,0.6426291026072943,0.4292000124892248,0.7224311468923879,20,0.36641914766720185,0.9526457076278734
Data Analyst,Tech,83693,7,High School,0.3360783877422381,0.3901132134339331,0.8576112353255574,0.5827651134435444,0.37675934332615024,Copilot,0.8237864226816393,0.46521367703236005,0.08262485256946772,0.13135723986484127,0.9598769865262746,0.33422690037788405,0.7006839368098108,0.7187949244104971,0.726022115014684,0.7022863369432149,0.9973191300656251,171,0.8324640972876539,0.600424668043393
Accountant,Education,158924,12,Master,0.16977693975812214,0.672567195094623,0.06383099202611353,0.8211421268986796,0.5406432479523504,None,0.9269681987608048,0.736767094067595,0.06433543779468759,0.9727517097271434,0.9181783777986903,0.11539492142623953,0.45835702766245534,0.6913918108273119,0.38808874452904407,0.7693031165577443,0.6009345024140265,472,0.6322107934367825,0.2708959232689697
Product Manager,Energy,110021,2,PhD,0.5807610919522531,0.6905066320111359,0.9532763907787299,0.8615903527724993,0.23056688223908095,None,0.6632658737106596,0.8567204698454748,0.05992076641658356,0.27502264505440044,0.9802698106659866,0.3395137581038129,0.6590767790789945,0.5377100380740446,0.16424437035397965,0.22190837856411083,0.856457526582294,60,0.6152704384238086,0.2478978113176964
UX Designer,Retail,45605,3,High School,0.4836804457578665,0.04592005609126304,0.6126612471519991,0.028631704733641516,0.22756266117868573,Copilot,0.3053715903346411,0.2212304381339767,0.12768607369031623,0.7856888320077897,0.09508342960846494,0.4701084363061554,0.4883342131528803,0.9715104361202834,0.14456583380048027,0.5354167746558544,0.17232876796762053,14,0.22861268512263366,0.7474706794318502
Civil Engineer,Legal,80713,9,Bachelor,0.7288341471223034,0.33874449424367215,0.8008867704791794,0.9391592325551192,0.7778299791402038,Midjourney,0.689611019868291,0.6205554275116324,0.13698357651415763,0.28761435002176283,0.4434436988370871,0.6731410658347505,0.6107177605322324,0.694150458955117,0.16823778054066885,0.5916050644348044,0.825070449996948,313,0.6320887334765307,0.9807073247870837
Customer Support,Manufacturing,105403,12,Bachelor,0.44136007868562144,0.41176455022637737,0.40719284968585356,0.043338733302479726,0.9626416629468812,None,0.251371129240501,0.5477076763971989,-0.055376668010742536,0.2753724094284936,0.4326892909759953,0.2620783546540243,0.8051861303160417,0.07673435351271629,0.056208306488358506,0.8930780199671263,0.9074334049004059,478,0.7861500672955101,0.07759497895118295
UX Designer,Energy,88466,11,High School,0.3386396946864684,0.0968921611641681,0.3196694712345898,0.6145186796748499,0.3236129677514562,Copilot,0.9665443904795376,0.7428270050004,0.023355960266322723,0.057512708060414974,0.3838115677102276,0.8973788809763025,0.817168086777842,0.09172939317416673,0.3596479295409346,0.8764215617640155,0.838867562613547,296,0.40175638486251175,0.7894685813654329
